Dim1,Dim2
-18.73859214782715,-3.464440107345581
42.87751770019531,-16.38604736328125
47.45364761352539,-29.407991409301758
48.004940032958984,-29.790000915527344
43.140480041503906,-16.133108139038086
41.18916320800781,-21.498117446899414
45.864864349365234,-28.119949340820312
2.0949008464813232,-0.28306978940963745
0.1314813643693924,5.366908550262451
42.4481315612793,-18.578990936279297
-18.337495803833008,-3.6072657108306885
38.742042541503906,-26.738935470581055
47.77174377441406,-29.63254737854004
44.30845642089844,-26.661657333374023
-4.160515308380127,7.8708953857421875
45.577449798583984,-28.15394401550293
42.50564193725586,-16.656949996948242
-49.8500862121582,-22.032106399536133
-2.027975559234619,5.131840705871582
38.71860122680664,-26.734148025512695
40.691680908203125,-17.5047550201416
45.80819320678711,-17.926477432250977
-0.014608167111873627,9.176447868347168
0.5282871127128601,-1.161026954650879
-18.127750396728516,-3.6500113010406494
-42.342647552490234,-29.98063850402832
42.567840576171875,-15.734527587890625
45.43490219116211,-27.686180114746094
-31.124053955078125,-13.109832763671875
45.89479446411133,-18.18683433532715
-34.36278533935547,25.773386001586914
-4.657351970672607,1.246019721031189
0.20093707740306854,7.330638885498047
1.0256600379943848,-28.981382369995117
-31.716020584106445,-13.484424591064453
1.0526151657104492,3.803734064102173
-24.861539840698242,9.954306602478027
3.3264596462249756,5.808431625366211
-35.84917449951172,-2.07538104057312
10.374856948852539,-41.14096450805664
-22.668859481811523,0.5887779593467712
-10.04137897491455,-0.09568855911493301
10.175344467163086,-40.41997146606445
3.5751140117645264,-1.8289071321487427
9.291714668273926,-37.10224533081055
0.889498770236969,8.243398666381836
47.63652420043945,-29.54446792602539
-34.74423599243164,25.961244583129883
-32.97443771362305,25.04132080078125
2.5746147632598877,6.700747966766357
45.23128128051758,-16.88709831237793
0.41217926144599915,-29.23338508605957
-32.544071197509766,24.80718421936035
3.3534555435180664,-0.6406435966491699
-55.43739700317383,-21.76789093017578
45.91682434082031,-18.35430908203125
-0.028953388333320618,6.223539352416992
45.10643005371094,-16.9710750579834
46.07059860229492,-27.442373275756836
40.992881774902344,-21.163249969482422
40.198116302490234,-17.942005157470703
40.992183685302734,-16.966089248657227
2.946707248687744,6.070748805999756
43.449859619140625,-16.201745986938477
9.827436447143555,-39.14069366455078
-19.72343635559082,-3.0584797859191895
3.0923469066619873,6.396144390106201
45.3654670715332,-17.08299446105957
-45.714561462402344,-31.26370620727539
-1.4905534982681274,4.638287544250488
1.55429208278656,0.8849552273750305
0.2950429618358612,5.913418769836426
41.23805236816406,-23.737438201904297
40.230987548828125,-19.596967697143555
43.048377990722656,-16.090396881103516
-44.88556671142578,-30.979816436767578
5.084351062774658,4.003240585327148
41.50010299682617,-19.997196197509766
40.34591293334961,-18.254072189331055
47.07107925415039,-29.097036361694336
45.71149444580078,-28.20073699951172
48.00701904296875,-29.82660675048828
1.9489986896514893,6.379385948181152
2.410064935684204,4.932435512542725
41.21596908569336,-21.515398025512695
1.156457543373108,6.149307727813721
1.075334906578064,4.541515827178955
-34.410369873046875,25.802274703979492
1.6633700132369995,4.631391525268555
-21.94293975830078,6.866756916046143
0.10816247761249542,-30.662315368652344
-7.400164604187012,2.9161603450775146
-0.7847025394439697,5.760902404785156
-0.09669797122478485,-31.02168846130371
10.386154174804688,-41.16461944580078
45.84084701538086,-18.235387802124023
40.148746490478516,-18.339303970336914
47.028202056884766,-29.0669002532959
-42.72937774658203,-30.188762664794922
-30.303911209106445,-12.594651222229004
10.389347076416016,-41.193809509277344
4.64570426940918,3.820674180984497
47.11640930175781,-29.151212692260742
10.275899887084961,-40.783775329589844
-8.755788803100586,0.7439790368080139
-32.0529670715332,24.552413940429688
-42.42182540893555,-29.980180740356445
-7.087313652038574,-0.5816734433174133
-50.11471176147461,-22.074684143066406
-5.7036333084106445,3.7287139892578125
10.184906005859375,-40.438087463378906
-0.8084712624549866,-31.977235794067383
-7.231809616088867,3.100517749786377
-51.151611328125,-21.949920654296875
0.984531044960022,5.322469711303711
-2.9992973804473877,7.934360980987549
0.6313062310218811,2.075829267501831
0.4151430130004883,-30.105958938598633
5.702431678771973,2.5700736045837402
-48.953094482421875,-22.08429718017578
-11.014052391052246,-0.7116644382476807
-0.0348534919321537,-30.87491226196289
10.86158561706543,-42.940433502197266
-31.704652786254883,24.32774543762207
-53.72108840942383,-21.813371658325195
-1.0878777503967285,-32.243125915527344
1.8496078252792358,3.6708149909973145
-34.62097930908203,25.89633560180664
-9.670055389404297,0.32759544253349304
-7.545036315917969,1.8735508918762207
-41.65203094482422,-29.618621826171875
-25.959474563598633,10.621161460876465
-5.326835632324219,4.681473731994629
-1.816714882850647,8.263286590576172
-3.1206016540527344,1.3325278759002686
-3.4928572177886963,3.899226665496826
-36.00815200805664,-34.14804458618164
-0.16782188415527344,-31.020694732666016
-7.2282514572143555,2.3569273948669434
5.559417724609375,4.146817684173584
-31.805707931518555,-13.525096893310547
-4.604984283447266,6.901537895202637
8.926011085510254,-35.64029312133789
-2.6235549449920654,6.379948616027832
-31.623680114746094,24.328920364379883
-5.962521076202393,3.2496516704559326
-14.540573120117188,-1.8871313333511353
0.040027815848588943,7.17315673828125
-49.66953659057617,-22.038400650024414
-41.587337493896484,-29.580902099609375
