0,1
-9.00978,12.2664
-11.166705,7.424798
-2.056156,10.112156
-5.8666396,10.565849
11.861666,-37.61339
0.6046158,3.818209
-2.2259257,11.368422
12.941511,-36.396557
-5.6028905,9.2519
-7.8554235,9.175184
-5.3652205,8.934268
15.115543,-32.477665
-6.4110694,8.520952
15.914849,-35.123684
8.056628,-8.341771
-4.0716257,9.627743
-16.064875,15.926008
15.261707,-30.302952
-9.317947,14.169938
-3.3543742,10.701759
1.8914019,-8.147495
-17.11349,8.480265
12.638778,-17.908228
6.286994,-9.128462
11.300641,-38.997402
-3.5998814,10.600442
2.7058394,-7.9889765
-1.3391315,8.99122
16.762375,-19.975563
12.111531,-37.58425
16.69246,-34.91689
7.757174,-4.016163
10.944949,-39.267914
15.531273,-35.311455
13.6887045,-36.43888
-10.100456,10.912554
-2.6747553,11.246962
10.389132,-16.890173
-4.868033,8.974308
12.099943,-18.139572
-3.8374934,10.659348
-9.269902,9.929855
-2.955923,10.201866
12.44198,-37.26997
-15.527751,17.067575
-3.8060822,10.278757
19.382704,-24.163578
16.472364,-17.01191
-4.4858017,9.930891
-4.033154,10.234202
11.530985,-38.72251
-4.749899,9.868946
-3.6309059,10.192593
-4.7925053,8.503918
13.226176,-21.35611
-2.2503066,11.321753
-4.672767,9.987728
-15.69313,14.492162
-1.1376603,6.5337353
10.875064,-39.170773
11.85332,-38.064358
13.12482,-36.295673
-2.1234107,8.18929
-2.5551133,11.606503
-4.9684553,9.697916
-2.2473383,11.555267
-10.095576,10.180536
19.487919,-30.714672
12.251621,-37.30704
11.297414,-38.903767
12.745358,-36.82029
-4.352832,10.09712
-5.9322963,9.257961
-9.36639,8.35895
-4.935229,9.794939
-3.1196105,10.723545
-4.271116,9.9457035
14.909566,-25.832432
-3.1345615,10.505538
-9.944064,8.3285055
-2.2553587,8.289101
13.078532,-36.346764
-2.5147326,10.998389
15.373537,-28.387318
11.351947,-38.820675
-7.0611567,8.841067
-6.8351455,12.147079
10.49965,-39.054886
-4.2457786,10.403133
-8.375398,9.862544
-6.2468815,14.610388
-7.7917495,8.574807
-4.4386716,7.2062254
-3.8766727,10.580685
-3.7256155,10.423875
15.331479,-30.270208
-5.0027986,10.201899
0.702009,7.0627084
-4.175713,8.286445
-4.7626595,9.339756
-4.746968,9.731498
11.344591,-38.91462
-2.9438713,10.970804
-8.980193,11.702686
-4.8779182,10.042582
-18.360565,17.985605
13.363172,-21.364046
-2.4000661,11.420755
12.461123,-37.19737
-10.698028,6.9955683
-8.260312,13.195175
-4.732997,9.770027
-4.2854614,10.405457
-8.664196,15.010466
-3.414647,10.568594
-4.712149,10.116516
-10.556191,8.553718
10.404254,-38.791615
-6.9111743,8.171103
-2.102369,11.421953
-10.256181,10.860943
-14.044131,9.804587
15.227759,-26.78409
11.883231,-37.99394
12.934499,-20.501165
-9.85459,10.459563
0.012027817,0.2693492
-11.582892,9.092509
-6.463039,7.0085135
11.996274,-38.021545
14.307101,-24.41012
15.198562,-30.563215
-3.8516579,10.124779
-4.9761577,7.2975006
-8.4557495,9.9549465
-7.422384,11.349433
-6.7079816,11.996962
-17.991188,10.966906
6.5385227,-2.3411024
-3.8078628,8.70896
-6.4989953,9.748482
19.197962,-25.065239
-2.9217873,10.623054
-2.8135808,10.617142
-2.4596915,9.810292
14.865367,-31.778774
-3.0242932,10.527599
-9.712007,9.331009
-2.9940882,10.196219
-4.5035844,9.492343
-8.861831,9.705973
-7.9762845,8.6314945
-14.912221,10.756657
-4.287432,9.08671
-7.435443,8.753191
16.898775,-18.147623
-11.267929,10.440502
-9.446341,9.477912
-8.987249,8.673899
15.224334,-33.561554
15.1940775,-30.704405
-3.2042325,10.415157
-2.5108867,11.240304
-5.675773,9.397095
-8.422915,9.518557
-2.52147,10.685074
-2.7988362,10.939428
-4.33266,10.323357
-5.5107603,9.593192
-4.0788374,9.143448
-2.3079944,11.018015
-5.7859387,9.448078
-4.5490136,9.490477
-9.263968,11.525097
-2.6696935,11.032307
-4.690154,9.930115
-2.9999156,10.514462
-16.564604,11.923092
-5.434172,9.267648
-6.599777,6.4659576
-4.6800613,8.707266
-4.804244,9.996469
10.437672,-10.447678
17.162941,-33.184517
11.965555,-37.763515
14.906756,-35.24204
-11.763483,8.032954
18.445498,-30.213472
11.524602,-38.671486
-4.765512,9.335125
-8.953068,10.604942
-8.14339,11.669811
12.575086,-37.049248
-8.628679,12.128498
-6.8566346,8.848638
11.304407,-39.057487
5.756002,-7.657145
-4.723514,9.668093
-12.17802,11.378025
15.08157,-26.454227
8.453602,-14.957019
-6.159094,12.517462
-3.982267,10.475256
-2.247319,11.362459
19.11118,-32.472965
15.4435425,-29.45816
-11.342119,10.369673
14.708397,-34.862514
19.547655,-29.740051
-9.023666,11.1751995
17.181187,-32.877476
19.352564,-29.65805
-5.6104355,11.072799
13.699527,-35.738796
12.019311,-37.69726
-7.115802,8.999998
19.541552,-30.044228
15.070783,-35.221497
-3.8183918,10.062378
-1.716082,9.9243965
14.777982,-25.31257
-7.1481977,8.462798
-5.0858064,9.385616
11.260047,-10.962159
19.44904,-26.203587
-2.1172168,8.82313
-8.941974,9.937353
18.80352,-33.340633
11.8511305,-13.076336
-3.8298168,10.607254
19.313019,-31.330658
14.12598,-33.61579
16.529087,-34.618847
15.195098,-30.599003
14.964889,-35.39878
19.233023,-29.874218
13.598563,-14.738323
17.07423,-34.350674
13.080735,-20.811062
-8.998518,11.784271
19.057234,-24.522335
-6.351229,8.1667385
-5.5484715,9.11116
-4.683704,10.153055
-3.355439,11.704449
10.824742,-8.907927
16.149029,-32.500725
4.8325477,-9.211966
10.322351,-14.067568
11.092744,-39.2236
14.060101,-34.113857
-6.0695415,8.363481
-4.1115746,9.48225
-5.771405,8.301994
-4.3765635,6.8749514
10.942182,-39.30954
-16.71928,9.409401
-5.7583795,8.845164
10.742227,-39.267204
19.485165,-31.75795
-15.108056,11.587849
-6.1764035,9.110103
-9.136005,8.791611
-4.6424174,9.633838
10.106819,-12.108358
1.814272,5.1353154
-15.009588,10.222416
13.4531765,-36.294167
13.040002,-21.138615
15.060861,-31.082478
13.801911,-23.216131
-2.121787,11.29538
6.0049353,-1.7676972
-9.634061,7.3933573
17.89722,-34.784138
13.288201,-36.07693
-6.1955137,7.9131665
5.5078974,-9.661424
13.371246,-21.704575
12.913238,-36.57152
14.1976795,-33.303627
-4.696473,9.64358
16.4683,-33.55517
-3.9792993,12.365668
10.290134,-15.286774
11.278277,-38.9755
-6.8187146,8.135437
19.39045,-30.067795
-6.8434987,9.650678
18.72052,-32.868343
-14.3186245,10.023768
13.118621,-36.08271
-9.605487,9.489153
-16.71323,10.491319
-5.5717955,8.49962
12.970947,-20.249168
13.357803,-18.439537
17.190365,-18.860569
11.8152685,-38.266212
-7.5317154,8.758475
-8.837539,8.957613
-9.318353,8.182061
-7.136132,8.0284395
1.4066194,2.7369049
16.60957,-35.21756
-8.394675,9.215228
-4.19692,9.128321
-7.902255,9.357696
13.709987,-35.46294
-2.3319173,11.541992
10.572341,-39.07333
14.7834835,-34.11481
-5.0146112,9.292272
13.287774,-36.09514
16.126442,-34.268887
11.468932,-38.656193
-6.368676,8.930594
19.405163,-26.257824
10.936301,-38.907185
-6.158892,8.905955
17.640541,-35.18733
19.178852,-26.80545
2.096611,4.723322
-2.3499174,11.504626
19.515392,-30.185774
-4.9595485,8.366084
-13.417411,13.720352
-9.592776,9.425183
16.079878,-28.933228
-5.9376903,8.639092
-5.6180377,9.625769
-3.6298552,10.829178
19.381163,-32.152206
19.507488,-27.828827
-7.5351186,11.906889
-2.802322,10.884939
16.79652,-33.678753
-17.886145,11.633746
19.223389,-26.917006
13.852779,-34.41606
6.403069,-2.4028342
-9.771558,7.7875257
17.514135,-23.244606
-5.7312512,8.759739
-2.9994066,12.385288
-2.956427,9.8927
10.335367,-8.12907
-3.9423876,9.218063
-8.815837,9.27647
14.22089,-24.328314
19.547632,-30.205067
13.63589,-35.239685
11.990709,-37.60162
11.249888,-38.5993
18.958094,-25.987438
-5.337717,9.238314
19.138195,-30.0409
-7.2338753,8.899542
13.842488,-35.353985
10.972856,-38.872185
-1.9073082,10.610646
15.380425,-28.493801
11.986291,-37.934647
-2.6577446,11.373046
13.724082,-34.91625
-17.993162,18.043459
0.94217366,5.2507343
-7.8151445,12.515835
-9.138673,9.592512
-6.269064,12.392934
-6.4690557,8.987492
11.422128,-38.80853
-6.0176387,8.977591
-2.5468376,7.812208
-6.1409955,8.506332
-8.924517,9.245508
14.595764,-32.349976
18.574196,-30.482317
-8.038791,8.040188
15.444863,-34.429836
-3.5065622,9.940459
11.496389,-16.041056
-6.279927,8.772889
14.0406065,-23.673862
-3.1906862,10.957954
18.19913,-34.156376
16.111786,-31.670633
-6.379168,4.379712
-2.8851779,10.5055275
-5.123121,9.49672
11.170409,-9.908148
-6.213782,9.018688
-4.4977226,8.993763
-7.5980964,8.925868
14.433467,-35.745396
7.63717,-3.9931695
13.682958,-15.585398
18.486526,-22.948944
-3.1537838,9.667028
-3.4704013,10.311067
-5.156044,11.45035
-8.134106,13.79049
-9.45923,7.894456
-2.3199492,8.439855
-7.801811,10.488363
16.581528,-28.554012
-5.6232934,8.631766
12.847998,-36.578896
19.248194,-28.224438
-6.4531817,8.83641
-7.241663,5.5584536
0.4492422,5.4878097
-11.795335,9.878132
-5.567776,9.916664
-9.115272,10.401244
8.300552,-5.108756
-14.022702,8.2393875
17.848583,-34.498615
17.307251,-32.856018
-8.3844595,7.6445656
-3.9300637,10.630344
-6.363896,11.9205
-7.830565,6.8828545
-3.9081135,10.639649
-14.948564,11.701161
18.184391,-21.00497
8.872457,-10.4684305
-4.8220677,12.112461
-4.8981447,10.951555
19.38677,-32.23323
10.918141,-39.26357
-2.1345205,11.2355175
19.514927,-29.464155
19.444794,-30.50769
-2.3315454,10.7818165
15.188476,-26.678452
-2.6966496,10.573286
16.23093,-34.66826
-5.249496,9.343119
-15.795232,10.442887
15.09581,-31.19651
11.112495,-39.064133
5.8719745,-10.349542
-6.5576043,4.814355
-4.658265,7.5548363
12.404542,-37.236645
12.411857,-11.613069
14.261647,-35.65633
-7.12865,9.047635
-9.745788,8.814491
-8.11715,10.270308
12.375098,-37.398083
-16.844257,11.992614
-4.6383038,9.432068
5.9266915,-12.682066
-8.080493,5.5642414
0.5848623,2.5664532
19.165192,-22.994526
14.836305,-25.673378
-9.441939,6.983931
11.590223,-16.293112
-3.4234126,11.831674
-12.946578,14.86112
-4.633619,9.519565
-3.2462845,9.98814
-9.485869,7.6230183
-13.053549,8.508796
-6.181529,11.618547
16.166344,-34.459595
14.618001,-25.15588
15.393718,-28.090286
7.6767316,-8.3709135
5.5466323,-12.9962435
9.1605,-11.985027
-9.985569,7.758962
12.1529045,-18.411308
-7.787714,11.522917
-8.848583,10.066357
-2.483066,10.174238
-8.281392,9.473111
-6.1038146,8.438767
9.082641,-6.206942
9.632424,-7.780516
9.71272,-7.8613443
9.719414,-7.955424
-14.4558735,8.084712
-2.7965322,8.965935
-9.56467,13.393835
15.549353,-31.0035
10.874347,-39.36427
15.655075,-35.03683
18.055456,-34.214973
-9.267168,11.264982
-2.5982685,10.877586
7.290837,-5.5417404
-15.663083,7.883919
-3.0489264,10.685741
-8.71869,8.322095
10.943786,-38.65894
11.748915,-11.40663
19.599098,-27.593884
4.089582,-11.692459
18.214006,-33.790974
11.330975,-38.90832
11.340614,-39.04408
-5.2343674,9.626978
-2.6006532,0.35181096
4.519906,-8.073945
-7.912316,9.11158
-9.3227415,17.71065
15.208895,-30.519386
-18.335785,17.81855
-5.313377,9.244728
-8.88211,7.255294
-4.937956,10.820452
-4.31359,9.323769
15.395709,-29.891441
11.601464,-16.267044
11.440072,-38.75912
-6.50027,13.665178
-7.825532,13.498716
12.013783,-37.99658
0.119964555,5.4451466
14.40235,-24.618313
15.3222275,-30.138138
-5.0348353,9.580753
-11.95247,9.89431
-6.2716594,11.608849
-18.132092,18.081741
-8.829778,27.008184
-6.2230763,10.800053
-2.1688905,11.185195
18.28137,-34.265896
0.13171871,4.4931116
18.403265,-33.88355
-4.5142784,9.937275
-4.783738,9.557356
-4.2324586,10.364071
14.7600355,-34.189445
-3.3384306,10.740549
14.699544,-34.191452
10.500979,-39.078957
-9.00978,12.2664
-11.166705,7.424798
-2.056156,10.112156
-5.8666396,10.565849
11.861666,-37.61339
0.6046158,3.818209
-2.2259257,11.368422
12.941511,-36.396557
-5.6028905,9.2519
-7.8554235,9.175184
-5.3652205,8.934268
15.115543,-32.477665
-6.4110694,8.520952
15.914849,-35.123684
8.056628,-8.341771
-4.0716257,9.627743
-16.064875,15.926008
15.261707,-30.302952
-9.317947,14.169938
-3.3543742,10.701759
1.8914019,-8.147495
-17.11349,8.480265
12.638778,-17.908228
6.286994,-9.128462
11.300641,-38.997402
-3.5998814,10.600442
2.7058394,-7.9889765
-1.3391048,8.991145
16.762373,-19.975574
12.111527,-37.58425
16.692457,-34.91689
7.757174,-4.016163
10.944949,-39.267914
15.531273,-35.311455
13.6887045,-36.43888
-10.100456,10.912554
-2.6747553,11.246962
10.389132,-16.890173
-4.868033,8.974308
12.099943,-18.139572
-3.8374934,10.659348
-9.269902,9.929855
-2.955923,10.201866
12.44198,-37.26997
-15.527751,17.067575
-3.8060822,10.278757
19.382704,-24.163578
16.472364,-17.01191
11.4832325,-38.618965
-5.76835,8.242146
19.115011,-30.196102
10.790811,-39.333157
-4.0573435,9.657133
-4.0376706,2.237975
17.991066,-21.833359
-2.5570867,10.199678
-7.0076227,8.354916
-17.627468,16.71845
-9.067185,8.20433
11.388347,-38.341595
-5.0224986,9.959969
-7.7406955,5.8595686
14.41046,-24.686981
13.478459,-35.675266
17.433352,-34.99344
11.8043375,-37.98324
-6.09638,13.660319
15.063686,-31.171223
17.488197,-35.299686
6.95977,-2.806277
-6.2408996,8.708117
-4.7100616,9.953445
-11.191797,9.84864
-3.5239134,9.459236
15.342574,-33.82546
-8.769949,27.04068
-2.3396864,11.008707
15.1884165,-32.96271
0.26173243,5.3363767
-4.8389096,9.140064
19.295572,-26.217705
16.045748,-35.193024
-3.8977222,10.381028
-7.707287,8.865552
-3.051797,12.134533
14.539551,-32.442596
-1.8574584,9.229379
-6.504396,8.881985
-9.698619,11.311579
13.736821,-34.92316
-7.2523584,10.095427
11.667291,-38.398087
-2.5708623,10.952584
10.546104,-10.969397
12.232598,-37.393852
14.026642,-35.724842
18.989353,-33.311626
-7.598895,4.618096
-7.766364,9.503822
-13.525487,7.6340103
19.324255,-32.22478
-14.45494,6.91187
-15.869774,8.604171
-5.6429687,8.861416
10.9726305,-39.22464
9.817914,-7.24902
-17.689678,14.492107
17.981304,-22.810032
-14.857201,7.0187054
-8.706462,9.034326
-8.616963,10.134473
15.32862,-27.48177
-17.323868,9.118832
-4.626146,9.254992
-3.991367,7.053691
15.933075,-33.249084
-6.074762,8.546135
14.269473,-16.521852
-15.053868,16.601013
12.710146,-14.102991
3.3627024,0.85099256
-3.379848,10.137456
13.81837,-35.90705
15.212006,-30.42529
-8.248651,13.307686
-2.713179,10.862402
15.36575,-28.211044
12.56519,-19.519716
-8.326709,11.725054
-4.644691,13.264013
13.870238,-35.780506
12.065964,-18.132477
8.826665,-5.7111073
-1.3405073,10.147549
15.637607,-28.004309
15.3157625,-27.588066
10.858039,-38.787403
16.01135,-34.60022
-3.0406256,8.7499695
19.17691,-32.89434
7.3255057,-13.15589
19.460236,-29.963406
-9.014528,10.305677
-5.4460263,9.437484
-4.3901544,9.486775
-8.38711,13.940349
-2.355497,9.081388
-4.395865,9.551572
-7.600388,8.191835
-4.7299,9.973679
-4.530533,8.81929
-19.192745,14.574602
1.3332516,4.8540215
-2.0076513,11.32271
3.6617336,2.9232593
-8.143397,13.893697
-16.077747,11.295634
17.127296,-18.554203
1.8222362,-9.124431
-5.646354,9.112942
-4.0531006,9.856081
-1.815385,10.735046
16.761192,-20.446377
-3.9024959,10.481049
13.661017,-22.77359
14.52548,-35.207767
12.963059,-36.99073
-9.008941,12.083618
18.967949,-33.410603
14.125634,-18.187798
-9.558412,10.55042
-10.566033,11.036634
-4.3809843,9.895857
10.742208,-38.961052
-5.6216984,10.850181
9.781095,-8.565426
-9.041623,10.573115
-3.1604037,11.350628
-7.2250786,11.429848
-9.568825,7.8330474
-4.73961,9.866383
17.295956,-24.873672
1.4358896,4.3168426
-3.4915257,9.84658
-6.424789,9.3641815
18.671782,-33.405903
19.387949,-26.813995
-5.89726,14.045136
5.0122232,-11.305616
-1.3257247,5.6626806
11.784313,-38.314877
19.289684,-32.326763
-2.6754396,10.881813
12.685267,-36.497894
18.66187,-24.446697
11.094197,-38.8537
-4.0979433,9.419403
19.205914,-32.926594
